date,amount,price,sid,symbol,value
2020-09-11 00:00:00+00:00,-1.0,15031.0,2,ic00,15031.0
2020-09-21 00:00:00+00:00,1.0,15815.5,2,ic00,-15815.5
2020-10-13 00:00:00+00:00,2.0,6370.9,0,if00,-12741.8
2020-10-13 00:00:00+00:00,4.0,4419.7,1,ih00,-17678.8
2020-11-06 00:00:00+00:00,3.0,6545.9,0,if00,-19637.699999999997
2020-11-10 00:00:00+00:00,3.0,6684.2,0,if00,-20052.6
2020-11-10 00:00:00+00:00,4.0,4512.9,1,ih00,-18051.6
2020-11-24 00:00:00+00:00,5.0,4579.5,1,ih00,-22897.5
2020-12-14 00:00:00+00:00,-8.0,6577.0,0,if00,52616.0
2020-12-14 00:00:00+00:00,-13.0,4542.5,1,ih00,59052.5
2020-12-31 00:00:00+00:00,3.0,6903.7,0,if00,-20711.1
2021-01-04 00:00:00+00:00,3.0,7038.5,0,if00,-21115.5
2021-01-04 00:00:00+00:00,4.0,4807.5,1,ih00,-19230.0
2021-01-05 00:00:00+00:00,1.0,16287.4,2,ic00,-16287.4
2021-01-06 00:00:00+00:00,3.0,7233.4,0,if00,-21700.199999999997
2021-01-06 00:00:00+00:00,4.0,4856.9,1,ih00,-19427.6
2021-01-29 00:00:00+00:00,-9.0,7278.4,0,if00,65505.6
2021-01-29 00:00:00+00:00,-4.0,4960.3,1,ih00,19841.2
2021-02-08 00:00:00+00:00,4.0,5092.0,1,ih00,-20368.0
2021-02-10 00:00:00+00:00,2.0,7637.2,0,if00,-15274.4
2021-02-10 00:00:00+00:00,4.0,5223.2,1,ih00,-20892.8
2021-02-10 00:00:00+00:00,1.0,16489.1,2,ic00,-16489.1
2021-02-18 00:00:00+00:00,2.0,7952.9,0,if00,-15905.8
2021-02-23 00:00:00+00:00,-4.0,7487.6,0,if00,29950.4
2021-02-23 00:00:00+00:00,1.0,16962.8,2,ic00,-16962.8
2021-03-01 00:00:00+00:00,-12.0,5012.1,1,ih00,60145.200000000004
2021-03-01 00:00:00+00:00,-3.0,16460.7,2,ic00,49382.100000000006
2021-03-09 00:00:00+00:00,-1.0,6824.9,0,if00,6824.9
2021-03-09 00:00:00+00:00,-2.0,4731.5,1,ih00,9463.0
2021-03-10 00:00:00+00:00,-1.0,6782.9,0,if00,6782.9
2021-03-10 00:00:00+00:00,-2.0,4699.5,1,ih00,9399.0
2021-03-10 00:00:00+00:00,-1.0,15947.6,2,ic00,15947.6
2021-03-11 00:00:00+00:00,-1.0,15664.5,2,ic00,15664.5
2021-03-31 00:00:00+00:00,2.0,16297.9,2,ic00,-32595.8
2021-04-06 00:00:00+00:00,2.0,7017.9,0,if00,-14035.8
2021-04-06 00:00:00+00:00,4.0,4808.3,1,ih00,-19233.2
2021-04-19 00:00:00+00:00,1.0,16671.5,2,ic00,-16671.5
2021-04-20 00:00:00+00:00,1.0,16850.8,2,ic00,-16850.8
2021-04-26 00:00:00+00:00,2.0,7069.6,0,if00,-14139.2
2021-04-26 00:00:00+00:00,2.0,17056.8,2,ic00,-34113.6
2021-05-10 00:00:00+00:00,-2.0,6874.2,0,if00,13748.4
2021-05-18 00:00:00+00:00,2.0,7153.3,0,if00,-14306.6
2021-05-26 00:00:00+00:00,2.0,7368.5,0,if00,-14737.0
2021-05-26 00:00:00+00:00,3.0,4933.5,1,ih00,-14800.5
2021-06-16 00:00:00+00:00,-4.0,7146.1,0,if00,28584.4
2021-06-16 00:00:00+00:00,-3.0,4767.2,1,ih00,14301.599999999999
2021-07-12 00:00:00+00:00,-4.0,4596.7,1,ih00,18386.8
2021-07-15 00:00:00+00:00,-4.0,4548.9,1,ih00,18195.6
2021-07-27 00:00:00+00:00,-2.0,6860.4,0,if00,13720.8
2021-07-28 00:00:00+00:00,-4.0,18327.3,2,ic00,73309.2
2021-07-29 00:00:00+00:00,-2.0,6760.0,0,if00,13520.0
2021-07-29 00:00:00+00:00,-4.0,4369.9,1,ih00,17479.6
2021-08-02 00:00:00+00:00,-2.0,6688.5,0,if00,13377.0
2021-08-11 00:00:00+00:00,6.0,7014.1,0,if00,-42084.600000000006
2021-08-11 00:00:00+00:00,12.0,4463.4,1,ih00,-53560.799999999996
2021-08-13 00:00:00+00:00,2.0,19116.3,2,ic00,-38232.6
2021-08-16 00:00:00+00:00,2.0,19316.3,2,ic00,-38632.6
2021-08-18 00:00:00+00:00,-4.0,18782.0,2,ic00,75128.0
2021-08-23 00:00:00+00:00,-3.0,4225.1,1,ih00,12675.300000000001
2021-08-26 00:00:00+00:00,1.0,19357.9,2,ic00,-19357.9
2021-08-31 00:00:00+00:00,2.0,19535.5,2,ic00,-39071.0
2021-09-03 00:00:00+00:00,2.0,19850.6,2,ic00,-39701.2
2021-09-08 00:00:00+00:00,3.0,4456.4,1,ih00,-13369.199999999999
2021-09-13 00:00:00+00:00,2.0,7058.3,0,if00,-14116.6
2021-09-17 00:00:00+00:00,-2.0,6808.8,0,if00,13617.6
2021-09-28 00:00:00+00:00,-5.0,19867.0,2,ic00,99335.0
2021-10-13 00:00:00+00:00,-1.0,19335.7,2,ic00,19335.7
2021-11-11 00:00:00+00:00,-4.0,4340.6,1,ih00,17362.4
2021-11-12 00:00:00+00:00,1.0,19944.3,2,ic00,-19944.3
2021-11-22 00:00:00+00:00,1.0,20234.2,2,ic00,-20234.2
2021-11-24 00:00:00+00:00,2.0,20371.8,2,ic00,-40743.6
2021-12-02 00:00:00+00:00,2.0,20450.2,2,ic00,-40900.4
2021-12-09 00:00:00+00:00,3.0,7134.7,0,if00,-21404.1
2021-12-09 00:00:00+00:00,4.0,4535.4,1,ih00,-18141.6
2021-12-10 00:00:00+00:00,3.0,7217.6,0,if00,-21652.800000000003
2021-12-21 00:00:00+00:00,-6.0,7003.1,0,if00,42018.600000000006
