Datetime,Data0,cash
2011-09-02 00:00:00+00:00,9226440.0,19996923.53761015
2011-09-05 00:00:00+00:00,0.0,28901104.29538016
2011-09-06 00:00:00+00:00,0.0,28937984.855380144
2011-09-07 00:00:00+00:00,0.0,28605358.13452016
2011-09-08 00:00:00+00:00,0.0,28343124.823420145
2011-09-09 00:00:00+00:00,8402140.799999999,20528606.212300118
2011-09-13 00:00:00+00:00,8319110.4,21220526.21230011
2011-09-14 00:00:00+00:00,0.0,29489316.116500117
2011-09-15 00:00:00+00:00,8773783.2,20239678.337440137
2011-09-16 00:00:00+00:00,0.0,28939982.546710137
2011-09-19 00:00:00+00:00,0.0,29953864.385110144
2011-09-20 00:00:00+00:00,0.0,30059979.953650124
2011-09-21 00:00:00+00:00,0.0,30876710.69545011
2011-09-22 00:00:00+00:00,8976938.4,20163852.903310064
2011-09-23 00:00:00+00:00,8922592.799999999,19710972.903310083
2011-09-26 00:00:00+00:00,8712554.4,17960652.903310068
2011-09-27 00:00:00+00:00,8855762.4,19154052.903310105
2011-09-28 00:00:00+00:00,8756985.6,18330912.903310113
2011-09-29 00:00:00+00:00,8717328.0,18000432.903310098
2011-09-30 00:00:00+00:00,0.0,27169445.147590093
2011-10-10 00:00:00+00:00,0.0,27945266.476870097
2011-10-11 00:00:00+00:00,0.0,30423522.872980088
2011-10-12 00:00:00+00:00,9417207.6,18573001.860640097
2011-10-13 00:00:00+00:00,9486270.0,17997481.86064011
2011-10-14 00:00:00+00:00,9493725.6,17935351.860640075
2011-10-17 00:00:00+00:00,9518054.399999999,17732611.86064008
2011-10-18 00:00:00+00:00,9270450.0,19795981.86064005
2011-10-19 00:00:00+00:00,0.0,27242060.408350047
2011-10-20 00:00:00+00:00,0.0,28404232.695070036
2011-10-21 00:00:00+00:00,8434951.2,20212703.19151003
2011-10-24 00:00:00+00:00,8619652.799999999,18673523.19151002
2011-10-25 00:00:00+00:00,8772040.799999999,17403623.191510003
2011-10-26 00:00:00+00:00,8908639.2,16265303.19150999
2011-10-27 00:00:00+00:00,8951968.799999999,15904223.19150999
2011-10-28 00:00:00+00:00,9043034.4,15145343.191510018
2011-10-31 00:00:00+00:00,9012189.6,15402383.191509997
2011-11-01 00:00:00+00:00,0.0,22522760.76535001
2011-11-02 00:00:00+00:00,6922353.6,18088891.50991003
2011-11-03 00:00:00+00:00,6848755.2,17475571.509910006
2011-11-04 00:00:00+00:00,6913051.2,18011371.509909995
2011-11-07 00:00:00+00:00,6869001.6,17644291.50990998
2011-11-08 00:00:00+00:00,6832612.8,17341051.509910017
